0,0.0,0.0,-0.4024390243902439,-0.04878048780487805,-0.7804878048780488,-0.35365853658536583,-0.975609756097561,-0.7073170731707317,-0.9390243902439024,-1.0,-0.7073170731707317,-0.8170731707317073,-0.8048780487804879,-0.975609756097561,-0.6707317073170732,-0.6585365853658537,-0.6341463414634146,-0.6829268292682927,-0.4634146341463415,-0.8780487804878049,-0.573170731707317,-1.0,-0.4634146341463415,-0.6097560975609756,-0.45121951219512196,-0.7073170731707317,-0.21951219512195122,-0.8902439024390244,-0.3048780487804878,-1.0,-0.25609756097560976,-0.6341463414634146,-0.21951219512195122,-0.7073170731707317,0.024390243902439025,-0.8902439024390244,-0.06097560975609756,-0.9390243902439024,-0.06097560975609756,-0.6951219512195121,-0.024390243902439025,-0.7195121951219512
0,0.0,0.0,-0.3953488372093023,-0.11627906976744186,-0.7209302325581395,-0.4186046511627907,-0.8837209302325582,-0.7325581395348837,-0.8488372093023255,-1.0,-0.5697674418604651,-0.8488372093023255,-0.7325581395348837,-0.9418604651162791,-0.6046511627906976,-0.6511627906976745,-0.5348837209302325,-0.6744186046511628,-0.3372093023255814,-0.8837209302325582,-0.5116279069767442,-0.9418604651162791,-0.4186046511627907,-0.6046511627906976,-0.36046511627906974,-0.686046511627907,-0.10465116279069768,-0.8604651162790697,-0.2558139534883721,-0.9418604651162791,-0.22093023255813954,-0.627906976744186,-0.13953488372093023,-0.686046511627907,0.10465116279069768,-0.8372093023255814,-0.023255813953488372,-0.872093023255814,-0.046511627906976744,-0.6511627906976745,0.03488372093023256,-0.6744186046511628
0,0.0,0.0,-0.34444444444444444,-0.17777777777777778,-0.5888888888888889,-0.4888888888888889,-0.7333333333333333,-0.7555555555555555,-0.7222222222222222,-1.0,-0.3333333333333333,-0.9444444444444444,-0.6444444444444445,-0.9555555555555556,-0.5444444444444444,-0.6888888888888889,-0.43333333333333335,-0.6666666666666666,-0.14444444444444443,-0.9666666666666667,-0.4888888888888889,-0.9,-0.4,-0.6,-0.26666666666666666,-0.6444444444444445,0.03333333333333333,-0.9111111111111111,-0.26666666666666666,-0.8444444444444444,-0.23333333333333334,-0.5666666666666667,-0.1,-0.6,0.18888888888888888,-0.8111111111111111,-0.05555555555555555,-0.7666666666666667,-0.08888888888888889,-0.5666666666666667,0.022222222222222223,-0.5777777777777777
0,0.0,0.0,-0.3333333333333333,-0.22580645161290322,-0.5161290322580645,-0.5268817204301075,-0.6236559139784946,-0.7849462365591398,-0.6236559139784946,-1.0,-0.21505376344086022,-0.946236559139785,-0.5698924731182796,-0.967741935483871,-0.5053763440860215,-0.7204301075268817,-0.3870967741935484,-0.6666666666666666,-0.07526881720430108,-0.956989247311828,-0.4838709677419355,-0.9139784946236559,-0.40860215053763443,-0.6451612903225806,-0.25806451612903225,-0.6451612903225806,0.06451612903225806,-0.9032258064516129,-0.3118279569892473,-0.8494623655913979,-0.26881720430107525,-0.6021505376344086,-0.13978494623655913,-0.6021505376344086,0.15053763440860216,-0.7956989247311828,-0.15053763440860216,-0.7526881720430108,-0.15053763440860216,-0.5913978494623656,-0.03225806451612903,-0.5806451612903226
0,0.0,0.0,-0.3723404255319149,-0.22340425531914893,-0.5319148936170213,-0.5212765957446809,-0.6276595744680851,-0.776595744680851,-0.6808510638297872,-1.0,-0.19148936170212766,-0.9468085106382979,-0.6170212765957447,-0.9574468085106383,-0.574468085106383,-0.7127659574468085,-0.44680851063829785,-0.6170212765957447,-0.11702127659574468,-0.9574468085106383,-0.6170212765957447,-0.8936170212765957,-0.5531914893617021,-0.6382978723404256,-0.40425531914893614,-0.5957446808510638,-0.07446808510638298,-0.9042553191489362,-0.5531914893617021,-0.8297872340425532,-0.5,-0.5851063829787234,-0.3617021276595745,-0.5425531914893617,-0.0851063829787234,-0.7978723404255319,-0.4574468085106383,-0.7021276595744681,-0.4148936170212766,-0.5425531914893617,-0.2765957446808511,-0.5106382978723404
0,0.0,0.0,-0.34408602150537637,-0.20430107526881722,-0.45161290322580644,-0.5268817204301075,-0.4946236559139785,-0.7741935483870968,-0.5268817204301075,-0.978494623655914,-0.11827956989247312,-0.9139784946236559,-0.5483870967741935,-1.0,-0.5591397849462365,-0.7526881720430108,-0.46236559139784944,-0.6344086021505376,-0.03225806451612903,-0.9247311827956989,-0.5268817204301075,-0.9032258064516129,-0.4946236559139785,-0.6451612903225806,-0.34408602150537637,-0.5806451612903226,0.010752688172043012,-0.8709677419354839,-0.46236559139784944,-0.8279569892473119,-0.43010752688172044,-0.5806451612903226,-0.2903225806451613,-0.5376344086021505,0.010752688172043012,-0.7634408602150538,-0.3870967741935484,-0.7096774193548387,-0.3655913978494624,-0.5376344086021505,-0.22580645161290322,-0.4838709677419355
0,0.0,0.0,-0.4186046511627907,-0.13953488372093023,-0.7674418604651163,-0.4186046511627907,-0.9651162790697675,-0.6744186046511628,-0.9534883720930233,-0.9186046511627907,-0.5465116279069767,-0.9302325581395349,-0.8488372093023255,-0.8837209302325582,-0.6976744186046512,-0.627906976744186,-0.5697674418604651,-0.6395348837209303,-0.3488372093023256,-1.0,-0.6627906976744186,-0.8488372093023255,-0.5116279069767442,-0.5697674418604651,-0.38372093023255816,-0.6395348837209303,-0.13953488372093023,-0.9767441860465116,-0.4186046511627907,-0.8604651162790697,-0.3372093023255814,-0.5813953488372093,-0.20930232558139536,-0.6395348837209303,0.03488372093023256,-0.8953488372093024,-0.18604651162790697,-0.8023255813953488,-0.18604651162790697,-0.6046511627906976,-0.08139534883720931,-0.6395348837209303
0,0.0,0.0,-0.30952380952380953,-0.023809523809523808,-0.6904761904761905,-0.3333333333333333,-0.8809523809523809,-0.6785714285714286,-0.8571428571428571,-0.9642857142857143,-0.7261904761904762,-0.7857142857142857,-0.7738095238095238,-0.9642857142857143,-0.6309523809523809,-0.6428571428571429,-0.6071428571428571,-0.6547619047619048,-0.4880952380952381,-0.8571428571428571,-0.5119047619047619,-1.0,-0.40476190476190477,-0.5952380952380952,-0.4523809523809524,-0.6666666666666666,-0.25,-0.8690476190476191,-0.23809523809523808,-0.9880952380952381,-0.19047619047619047,-0.6190476190476191,-0.2261904761904762,-0.6666666666666666,0.0,-0.8809523809523809,-0.011904761904761904,-0.9404761904761905,0.0,-0.6785714285714286,-0.011904761904761904,-0.6904761904761905
0,0.0,0.0,-0.2441860465116279,-0.08139534883720931,-0.47674418604651164,-0.38372093023255816,-0.5813953488372093,-0.7093023255813954,-0.5581395348837209,-0.9767441860465116,-0.5930232558139535,-0.7209302325581395,-0.5813953488372093,-0.9651162790697675,-0.5,-0.7674418604651163,-0.4883720930232558,-0.6627906976744186,-0.3953488372093023,-0.7906976744186046,-0.313953488372093,-1.0,-0.23255813953488372,-0.6395348837209303,-0.32558139534883723,-0.6395348837209303,-0.1744186046511628,-0.8255813953488372,-0.09302325581395349,-0.9767441860465116,-0.05813953488372093,-0.6627906976744186,-0.1511627906976744,-0.627906976744186,0.03488372093023256,-0.8255813953488372,0.09302325581395349,-0.9651162790697675,0.10465116279069768,-0.7441860465116279,0.046511627906976744,-0.6744186046511628
0,0.0,0.0,-0.1282051282051282,-0.14102564102564102,-0.23076923076923078,-0.3717948717948718,-0.20512820512820512,-0.6794871794871795,-0.1794871794871795,-0.9487179487179487,-0.5384615384615384,-0.7307692307692307,-0.48717948717948717,-0.8846153846153846,-0.3974358974358974,-0.8974358974358975,-0.2692307692307692,-0.8205128205128205,-0.3076923076923077,-0.8333333333333334,-0.15384615384615385,-0.9871794871794872,-0.07692307692307693,-0.7564102564102564,-0.10256410256410256,-0.6923076923076923,-0.07692307692307693,-0.8717948717948718,0.10256410256410256,-1.0,0.11538461538461539,-0.7948717948717948,0.05128205128205128,-0.7307692307692307,0.1282051282051282,-0.8333333333333334,0.28205128205128205,-0.9487179487179487,0.2692307692307692,-0.7948717948717948,0.19230769230769232,-0.7435897435897436
